88,89394018		Столбец1						
89,82226103							Карман	Частота
97,58907773								
73,23242744								
83,14146228								
90,56467674								
107,37032								
101,1279515								
112,3654478								
118,51827								
97,17765037								
101,7952188								
82,20582774								
82,01390638								
115,1649185								
118,0135509								
105,5243266								
122,7690265								
97,20599224								
89,51621883								
92,98158117								
103,9576357								
80,37285473								
96,28815799								
97,4822229								
92,53024305								
98,72788073								
111,8325952								
99,21237895								
97,44819807								
89,0307854								
81,21862141								
124,0821204								
108,3346237								
94,47272029								
85,57644356								
89,20283959								
95,22283622								
82,85125045								
94,88780163								
97,51521886								
84,86865255								
118,624799								
90,39920012								
94,13630116								
80,33734941								
111,6638944								
87,87902452								
101,3137418								
74,31797408								
98,45325289								
101,1952453								
72,29628525								
89,59402373								
106,643911								
105,1584425								
114,1079961								
88,84461666								
70,76970996								
92,06904462								
93,74637522								
91,35792938								
108,6306713								
95,04324175								
97,01260949								
114,3183371								
78,77382522								
102,5701131								
102,8720612								
70,89099989								
109,3482302								
86,01671195								
108,6158115								
104,3550744								
107,7593814								
96,40798945								
103,2624828								
126,6853823								
115,4903678								
102,962086								
117,2313708								
91,6451402								
79,02439671								
92,87185967								
90,63446347								
99,71526011								
82,16094614								
88,51795845								
109,6276801								
100,6124672								
99,5263047								
108,0755484								
85,68527021								
98,93300703								
97,95566107								
87,93487628								
107,6808883								
89,67147391								
94,41474197								
89,15189844								
124,1636142								
100,171139								
93,19364124								
74,81744956								
79,19638794								
120,964323								
100,5792719								
118,8342356								
84,91630453								
114,2943713								
92,94769887								
80,7667662								
112,4864266								
95,6421158								
84,71492361								
109,169948								
88,42127699								
97,57238565								
114,9984031								
89,32426844								
119,0464512								
89,48628237								
109,9067917								
91,03222711								
77,60814326								
84,21929917								
112,7152844								
116,8267817								
102,4327203								
100,1277601								
93,13151003								
86,01263343								
110,037266								
109,3198029								
96,84114092								
100,8007777								
92,72776277								
111,067791								
106,662779								
112,999353								
72,45614363								
106,4143398								
107,5939799								
111,2417057								
90,59894148								
98,05272663								
92,6692314								
91,99310094								
74,74053652								
115,2722252								
116,1923834								
85,90354485								
117,7132543								
92,28344462								
98,5790758								
125,0763195								
79,57070632								
113,5533955								
110,2154394								
93,86475937								
86,1645682								
102,3831048								
105,389084								
88,26352637								
100,7373521								
79,1430957								
106,1531899								
87,24493292								
95,46992602								
95,58514218								
109,3891973								
96,43550882								
109,2869167								
91,47741282								
99,26276255								
101,9591952								
110,8409196								
102,8259415								
104,5562745								
108,8539768								
113,711868								
123,1144257								
95,80128579								
114,6786252								
92,15907635								
113,355954								
103,1680017								
98,6510625								
99,87839635								
113,108507								
68,75281759								
79,62622549								
105,252358								
126,6800931								
104,3157216								
110,2417084								
68,32002108								
115,7244315								
92,15742284								
69,01336341								
86,90562826								
91,78436691								
96,66432627								
66,94434315								
74,51913709								
101,5107851								
95,78346358								
114,4330703								
106,0206561								
113,5604702								
113,9818969								
89,6495681								
107,8910355								
81,60777858								
122,1902921								
95,59377705								
83,14745329								
89,9371772								
112,6659456								
84,51112419								
89,48373621								
94,79724976								
81,50627197								
126,478719								
96,54591375								
101,5461476								
111,0188624								
92,89778736								
87,29017144								
104,4571335								
123,4259072								
106,7850413								
93,12005049								
92,98373446								
99,48828699								
91,88921902								
88,96900832								
116,508062								
94,42587494								
103,2030915								
104,782731								
96,8400614								
125,1228056								
111,8459703								
79,96073107								
94,82071738								
78,81854875								
111,0644499								
114,1773298								
97,71515607								
70,10175749								
108,4263032								
137,2608575								
